msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	sampling	model	indels
syn_000604	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000604.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000604/tree/syn_000604.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000605	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000605.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000605/tree/syn_000605.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000606	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000606.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000606/tree/syn_000606.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000607	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000607.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000607/tree/syn_000607.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000608	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000608.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000608/tree/syn_000608.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000609	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000609.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000609/tree/syn_000609.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000610	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000610.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000610/tree/syn_000610.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000611	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000611.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000611/tree/syn_000611.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000612	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000612.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000612/tree/syn_000612.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000613	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000613.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000613/tree/syn_000613.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000614	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000614.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000614/tree/syn_000614.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000615	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000615.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000615/tree/syn_000615.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000616	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000616.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000616/tree/syn_000616.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000617	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000617.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000617/tree/syn_000617.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000618	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000618.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000618/tree/syn_000618.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000619	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000619.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000619/tree/syn_000619.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000620	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000620.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000620/tree/syn_000620.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000621	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000621.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000621/tree/syn_000621.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000622	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000622.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000622/tree/syn_000622.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000623	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000623.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000623/tree/syn_000623.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000624	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000624.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000624/tree/syn_000624.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000625	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000625.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000625/tree/syn_000625.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000626	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000626.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000626/tree/syn_000626.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000627	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000627.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000627/tree/syn_000627.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000628	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000628.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000628/tree/syn_000628.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000629	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000629.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000629/tree/syn_000629.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000630	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000630.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000630/tree/syn_000630.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000631	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000631.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000631/tree/syn_000631.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000632	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000632.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000632/tree/syn_000632.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000633	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000633.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000633/tree/syn_000633.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000634	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000634.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000634/tree/syn_000634.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000635	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000635.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000635/tree/syn_000635.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000636	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000636.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000636/tree/syn_000636.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000637	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000637.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000637/tree/syn_000637.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000638	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000638.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000638/tree/syn_000638.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000639	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000639.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000639/tree/syn_000639.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000640	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000640.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000640/tree/syn_000640.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000641	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000641.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000641/tree/syn_000641.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000642	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000642.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000642/tree/syn_000642.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000643	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000643.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000643/tree/syn_000643.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000644	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000644.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000644/tree/syn_000644.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000645	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000645.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000645/tree/syn_000645.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000646	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000646.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000646/tree/syn_000646.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000647	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000647.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000647/tree/syn_000647.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000648	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000648.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000648/tree/syn_000648.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000649	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000649.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000649/tree/syn_000649.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000650	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000650.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000650/tree/syn_000650.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000651	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000651.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000651/tree/syn_000651.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000652	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000652.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000652/tree/syn_000652.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000653	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000653.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000653/tree/syn_000653.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000654	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000654.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000654/tree/syn_000654.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000655	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000655.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000655/tree/syn_000655.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000656	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000656.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000656/tree/syn_000656.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000657	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000657.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000657/tree/syn_000657.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000658	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000658.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000658/tree/syn_000658.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000659	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000659.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000659/tree/syn_000659.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000660	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000660.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000660/tree/syn_000660.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000661	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000661.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000661/tree/syn_000661.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000662	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000662.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000662/tree/syn_000662.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000663	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000663.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000663/tree/syn_000663.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000664	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000664.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000664/tree/syn_000664.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000665	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000665.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000665/tree/syn_000665.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000666	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000666.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000666/tree/syn_000666.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000667	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000667.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000667/tree/syn_000667.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000668	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000668.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000668/tree/syn_000668.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000669	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000669.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000669/tree/syn_000669.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000670	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000670.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000670/tree/syn_000670.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000671	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000671.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000671/tree/syn_000671.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000672	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000672.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000672/tree/syn_000672.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000673	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000673.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000673/tree/syn_000673.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000674	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000674.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000674/tree/syn_000674.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000675	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000675.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000675/tree/syn_000675.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000676	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000676.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000676/tree/syn_000676.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000677	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000677.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000677/tree/syn_000677.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000678	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000678.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000678/tree/syn_000678.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000679	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000679.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000679/tree/syn_000679.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000680	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000680.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000680/tree/syn_000680.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000681	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000681.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000681/tree/syn_000681.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000682	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000682.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000682/tree/syn_000682.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000683	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000683.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000683/tree/syn_000683.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000684	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000684.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000684/tree/syn_000684.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000685	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000685.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000685/tree/syn_000685.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000686	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000686.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000686/tree/syn_000686.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000687	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000687.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000687/tree/syn_000687.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000688	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000688.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000688/tree/syn_000688.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000689	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000689.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000689/tree/syn_000689.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000690	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000690.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000690/tree/syn_000690.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000691	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000691.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000691/tree/syn_000691.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000692	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000692.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000692/tree/syn_000692.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000693	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000693.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000693/tree/syn_000693.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000694	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000694.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000694/tree/syn_000694.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000695	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000695.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000695/tree/syn_000695.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000696	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000696.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000696/tree/syn_000696.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000697	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000697.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000697/tree/syn_000697.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000698	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000698.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000698/tree/syn_000698.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000699	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000699.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000699/tree/syn_000699.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000700	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000700.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000700/tree/syn_000700.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000701	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000701.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000701/tree/syn_000701.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000702	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000702.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000702/tree/syn_000702.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000703	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000703.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000703/tree/syn_000703.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000704	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000704.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000704/tree/syn_000704.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000705	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000705.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000705/tree/syn_000705.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000706	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000706.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000706/tree/syn_000706.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_000707	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_000707.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_000707/tree/syn_000707.nwk	50	500		pf2-native-fixed	LG+G8	yes
