msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	sampling	model	indels
syn_003130	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003130.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003130/tree/syn_003130.nwk	5	149	3104	pf2-native-size-matched	LG+G8	yes
syn_003137	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003137.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003137/tree/syn_003137.nwk	5	388	4454	pf2-native-size-matched	LG+G8	yes
syn_003145	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003145.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003145/tree/syn_003145.nwk	5	196	1033	pf2-native-size-matched	LG+G8	yes
syn_003150	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003150.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003150/tree/syn_003150.nwk	5	88	6159	pf2-native-size-matched	LG+G8	yes
syn_003156	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003156.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003156/tree/syn_003156.nwk	5	479	4628	pf2-native-size-matched	LG+G8	yes
syn_003159	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003159.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003159/tree/syn_003159.nwk	5	131	5797	pf2-native-size-matched	LG+G8	yes
syn_003161	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003161.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003161/tree/syn_003161.nwk	5	336	3915	pf2-native-size-matched	LG+G8	yes
syn_003184	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003184.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003184/tree/syn_003184.nwk	5	230	1551	pf2-native-size-matched	LG+G8	yes
syn_003205	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003205.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003205/tree/syn_003205.nwk	5	510	867	pf2-native-size-matched	LG+G8	yes
syn_003213	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003213.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003213/tree/syn_003213.nwk	5	105	5475	pf2-native-size-matched	LG+G8	yes
syn_003215	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003215.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003215/tree/syn_003215.nwk	5	53	5925	pf2-native-size-matched	LG+G8	yes
syn_003216	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003216.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003216/tree/syn_003216.nwk	5	185	6896	pf2-native-size-matched	LG+G8	yes
syn_003221	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003221.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003221/tree/syn_003221.nwk	5	336	5585	pf2-native-size-matched	LG+G8	yes
syn_003232	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003232.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003232/tree/syn_003232.nwk	5	117	1680	pf2-native-size-matched	LG+G8	yes
syn_003264	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003264.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003264/tree/syn_003264.nwk	5	119	7109	pf2-native-size-matched	LG+G8	yes
syn_003283	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003283.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003283/tree/syn_003283.nwk	5	411	4334	pf2-native-size-matched	LG+G8	yes
syn_003287	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003287.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003287/tree/syn_003287.nwk	5	99	3132	pf2-native-size-matched	LG+G8	yes
syn_003289	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003289.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003289/tree/syn_003289.nwk	5	359	4188	pf2-native-size-matched	LG+G8	yes
syn_003295	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003295.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003295/tree/syn_003295.nwk	5	78	2581	pf2-native-size-matched	LG+G8	yes
syn_003338	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003338.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003338/tree/syn_003338.nwk	5	412	3590	pf2-native-size-matched	LG+G8	yes
syn_003369	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003369.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003369/tree/syn_003369.nwk	5	225	4213	pf2-native-size-matched	LG+G8	yes
syn_003375	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003375.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003375/tree/syn_003375.nwk	5	999	5274	pf2-native-size-matched	LG+G8	yes
syn_003376	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003376.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003376/tree/syn_003376.nwk	5	284	3934	pf2-native-size-matched	LG+G8	yes
syn_003393	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003393.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003393/tree/syn_003393.nwk	5	60	4468	pf2-native-size-matched	LG+G8	yes
syn_003405	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003405.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003405/tree/syn_003405.nwk	5	696	3059	pf2-native-size-matched	LG+G8	yes
syn_003406	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003406.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003406/tree/syn_003406.nwk	5	151	6906	pf2-native-size-matched	LG+G8	yes
syn_003411	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003411.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003411/tree/syn_003411.nwk	5	215	2494	pf2-native-size-matched	LG+G8	yes
syn_003415	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003415.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003415/tree/syn_003415.nwk	5	285	1703	pf2-native-size-matched	LG+G8	yes
syn_003416	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003416.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003416/tree/syn_003416.nwk	5	412	3590	pf2-native-size-matched	LG+G8	yes
syn_003426	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003426.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003426/tree/syn_003426.nwk	5	427	5224	pf2-native-size-matched	LG+G8	yes
syn_003429	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003429.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003429/tree/syn_003429.nwk	5	204	6696	pf2-native-size-matched	LG+G8	yes
syn_003446	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003446.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003446/tree/syn_003446.nwk	5	131	5797	pf2-native-size-matched	LG+G8	yes
syn_003449	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003449.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003449/tree/syn_003449.nwk	5	160	4411	pf2-native-size-matched	LG+G8	yes
syn_003467	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003467.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003467/tree/syn_003467.nwk	5	414	6124	pf2-native-size-matched	LG+G8	yes
syn_003484	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003484.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003484/tree/syn_003484.nwk	5	807	4350	pf2-native-size-matched	LG+G8	yes
syn_003485	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003485.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003485/tree/syn_003485.nwk	5	133	1720	pf2-native-size-matched	LG+G8	yes
syn_003488	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003488.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003488/tree/syn_003488.nwk	5	530	7369	pf2-native-size-matched	LG+G8	yes
syn_003505	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003505.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003505/tree/syn_003505.nwk	5	48	2270	pf2-native-size-matched	LG+G8	yes
syn_003536	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003536.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003536/tree/syn_003536.nwk	5	577	5967	pf2-native-size-matched	LG+G8	yes
syn_003545	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003545.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003545/tree/syn_003545.nwk	5	284	3934	pf2-native-size-matched	LG+G8	yes
syn_003546	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003546.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003546/tree/syn_003546.nwk	5	377	1531	pf2-native-size-matched	LG+G8	yes
syn_003549	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003549.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003549/tree/syn_003549.nwk	5	128	2734	pf2-native-size-matched	LG+G8	yes
syn_003572	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003572.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003572/tree/syn_003572.nwk	5	196	1033	pf2-native-size-matched	LG+G8	yes
syn_003577	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003577.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003577/tree/syn_003577.nwk	5	159	4136	pf2-native-size-matched	LG+G8	yes
syn_003595	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003595.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003595/tree/syn_003595.nwk	5	225	4983	pf2-native-size-matched	LG+G8	yes
syn_003596	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003596.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003596/tree/syn_003596.nwk	5	559	6271	pf2-native-size-matched	LG+G8	yes
syn_003623	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003623.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003623/tree/syn_003623.nwk	5	224	1759	pf2-native-size-matched	LG+G8	yes
syn_003624	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003624.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003624/tree/syn_003624.nwk	5	109	7070	pf2-native-size-matched	LG+G8	yes
syn_003636	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003636.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003636/tree/syn_003636.nwk	5	121	4716	pf2-native-size-matched	LG+G8	yes
syn_003637	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003637.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003637/tree/syn_003637.nwk	5	39	7592	pf2-native-size-matched	LG+G8	yes
syn_003709	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003709.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003709/tree/syn_003709.nwk	5	131	5797	pf2-native-size-matched	LG+G8	yes
syn_003716	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003716.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003716/tree/syn_003716.nwk	5	413	2979	pf2-native-size-matched	LG+G8	yes
syn_003717	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003717.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003717/tree/syn_003717.nwk	5	171	6592	pf2-native-size-matched	LG+G8	yes
syn_003742	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003742.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003742/tree/syn_003742.nwk	5	53	5925	pf2-native-size-matched	LG+G8	yes
syn_003746	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003746.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003746/tree/syn_003746.nwk	5	501	4776	pf2-native-size-matched	LG+G8	yes
syn_003766	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003766.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003766/tree/syn_003766.nwk	5	91	7010	pf2-native-size-matched	LG+G8	yes
syn_003771	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003771.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003771/tree/syn_003771.nwk	5	44	7664	pf2-native-size-matched	LG+G8	yes
syn_003775	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003775.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003775/tree/syn_003775.nwk	5	265	1985	pf2-native-size-matched	LG+G8	yes
syn_003778	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003778.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003778/tree/syn_003778.nwk	5	151	2753	pf2-native-size-matched	LG+G8	yes
syn_003797	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003797.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003797/tree/syn_003797.nwk	5	988	5394	pf2-native-size-matched	LG+G8	yes
syn_003806	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003806.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003806/tree/syn_003806.nwk	5	149	3104	pf2-native-size-matched	LG+G8	yes
syn_003816	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003816.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003816/tree/syn_003816.nwk	5	172	7505	pf2-native-size-matched	LG+G8	yes
syn_003836	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003836.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003836/tree/syn_003836.nwk	5	123	4997	pf2-native-size-matched	LG+G8	yes
syn_003839	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003839.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003839/tree/syn_003839.nwk	5	143	7710	pf2-native-size-matched	LG+G8	yes
syn_003846	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003846.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003846/tree/syn_003846.nwk	5	140	5888	pf2-native-size-matched	LG+G8	yes
syn_003850	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003850.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003850/tree/syn_003850.nwk	5	157	3046	pf2-native-size-matched	LG+G8	yes
syn_003852	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003852.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003852/tree/syn_003852.nwk	5	821	4637	pf2-native-size-matched	LG+G8	yes
syn_003853	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003853.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003853/tree/syn_003853.nwk	5	479	4628	pf2-native-size-matched	LG+G8	yes
syn_003856	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003856.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003856/tree/syn_003856.nwk	5	146	3012	pf2-native-size-matched	LG+G8	yes
syn_003882	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003882.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003882/tree/syn_003882.nwk	5	172	7505	pf2-native-size-matched	LG+G8	yes
syn_003903	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003903.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003903/tree/syn_003903.nwk	5	269	2458	pf2-native-size-matched	LG+G8	yes
syn_003907	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003907.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003907/tree/syn_003907.nwk	5	412	3590	pf2-native-size-matched	LG+G8	yes
syn_003913	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003913.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003913/tree/syn_003913.nwk	5	160	4411	pf2-native-size-matched	LG+G8	yes
syn_003927	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003927.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003927/tree/syn_003927.nwk	5	336	3915	pf2-native-size-matched	LG+G8	yes
syn_003928	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003928.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003928/tree/syn_003928.nwk	5	559	6271	pf2-native-size-matched	LG+G8	yes
syn_003932	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003932.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003932/tree/syn_003932.nwk	5	193	6886	pf2-native-size-matched	LG+G8	yes
syn_003933	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003933.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003933/tree/syn_003933.nwk	5	200	2137	pf2-native-size-matched	LG+G8	yes
syn_003957	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003957.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003957/tree/syn_003957.nwk	5	536	3041	pf2-native-size-matched	LG+G8	yes
syn_003975	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003975.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003975/tree/syn_003975.nwk	5	146	1345	pf2-native-size-matched	LG+G8	yes
syn_003981	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003981.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003981/tree/syn_003981.nwk	5	112	6480	pf2-native-size-matched	LG+G8	yes
syn_003986	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003986.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003986/tree/syn_003986.nwk	5	160	4411	pf2-native-size-matched	LG+G8	yes
syn_003993	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003993.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003993/tree/syn_003993.nwk	5	504	6238	pf2-native-size-matched	LG+G8	yes
syn_003995	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003995.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003995/tree/syn_003995.nwk	5	137	5022	pf2-native-size-matched	LG+G8	yes
syn_003998	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003998.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003998/tree/syn_003998.nwk	5	275	6999	pf2-native-size-matched	LG+G8	yes
syn_003999	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003999.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003999/tree/syn_003999.nwk	5	223	6682	pf2-native-size-matched	LG+G8	yes
syn_004023	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004023.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004023/tree/syn_004023.nwk	5	423	5553	pf2-native-size-matched	LG+G8	yes
syn_004025	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004025.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004025/tree/syn_004025.nwk	5	279	4061	pf2-native-size-matched	LG+G8	yes
syn_004036	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004036.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004036/tree/syn_004036.nwk	5	549	2286	pf2-native-size-matched	LG+G8	yes
syn_004052	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004052.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004052/tree/syn_004052.nwk	5	178	3207	pf2-native-size-matched	LG+G8	yes
syn_004059	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004059.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004059/tree/syn_004059.nwk	5	184	6555	pf2-native-size-matched	LG+G8	yes
syn_004075	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004075.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004075/tree/syn_004075.nwk	5	354	3068	pf2-native-size-matched	LG+G8	yes
syn_004101	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004101.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004101/tree/syn_004101.nwk	5	394	7034	pf2-native-size-matched	LG+G8	yes
syn_004102	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004102.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004102/tree/syn_004102.nwk	5	92	6973	pf2-native-size-matched	LG+G8	yes
syn_004125	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004125.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004125/tree/syn_004125.nwk	5	386	2991	pf2-native-size-matched	LG+G8	yes
syn_004147	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004147.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004147/tree/syn_004147.nwk	5	44	7664	pf2-native-size-matched	LG+G8	yes
syn_004155	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004155.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004155/tree/syn_004155.nwk	5	530	7369	pf2-native-size-matched	LG+G8	yes
syn_004161	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004161.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004161/tree/syn_004161.nwk	5	233	6162	pf2-native-size-matched	LG+G8	yes
syn_004163	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004163.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004163/tree/syn_004163.nwk	5	165	5963	pf2-native-size-matched	LG+G8	yes
syn_004167	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004167.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004167/tree/syn_004167.nwk	5	415	3149	pf2-native-size-matched	LG+G8	yes
syn_004175	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004175.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004175/tree/syn_004175.nwk	5	258	6939	pf2-native-size-matched	LG+G8	yes
