msa_id	num_sequences	alignment_length	pair_count	node_count	total_flash_mib
pandit_like_160589	83	181	3403	165	4595.9
pandit_like_170972	83	181	3403	165	4595.9
pandit_like_171045	83	181	3403	165	4595.9
pandit_like_174379	83	181	3403	165	4595.9
pandit_like_174844	83	181	3403	165	4595.9
pandit_like_177279	83	181	3403	165	4595.9
pandit_like_178073	83	181	3403	165	4595.9
pandit_like_178404	83	181	3403	165	4595.9
pandit_like_178645	83	181	3403	165	4595.9
pandit_like_179964	83	181	3403	165	4595.9
pandit_like_191921	83	181	3403	165	4595.9
pandit_like_195288	83	181	3403	165	4595.9
pandit_like_197083	83	181	3403	165	4595.9
pandit_like_197701	83	181	3403	165	4595.9
pandit_like_006371	79	212	3081	157	4580.6
pandit_like_011352	79	212	3081	157	4580.6
pandit_like_015014	79	212	3081	157	4580.6
pandit_like_017148	79	212	3081	157	4580.6
pandit_like_021261	79	212	3081	157	4580.6
pandit_like_031655	79	212	3081	157	4580.6
pandit_like_045381	79	212	3081	157	4580.6
pandit_like_045791	79	212	3081	157	4580.6
pandit_like_050397	79	212	3081	157	4580.6
pandit_like_051172	79	212	3081	157	4580.6
pandit_like_052087	79	212	3081	157	4580.6
pandit_like_056529	79	212	3081	157	4580.6
pandit_like_057313	79	212	3081	157	4580.6
pandit_like_061660	79	212	3081	157	4580.6
pandit_like_063014	79	212	3081	157	4580.6
pandit_like_066727	79	212	3081	157	4580.6
pandit_like_068616	79	212	3081	157	4580.6
pandit_like_071645	79	212	3081	157	4580.6
pandit_like_073321	79	212	3081	157	4580.6
pandit_like_073666	79	212	3081	157	4580.6
pandit_like_076647	79	212	3081	157	4580.6
pandit_like_100874	79	212	3081	157	4580.6
pandit_like_104142	79	212	3081	157	4580.6
pandit_like_104519	79	212	3081	157	4580.6
pandit_like_105257	79	212	3081	157	4580.6
pandit_like_107611	79	212	3081	157	4580.6
pandit_like_107679	79	212	3081	157	4580.6
pandit_like_109041	79	212	3081	157	4580.6
pandit_like_121929	79	212	3081	157	4580.6
pandit_like_121941	79	212	3081	157	4580.6
pandit_like_123643	79	212	3081	157	4580.6
pandit_like_125752	79	212	3081	157	4580.6
pandit_like_138204	79	212	3081	157	4580.6
pandit_like_139532	79	212	3081	157	4580.6
pandit_like_144424	79	212	3081	157	4580.6
pandit_like_147868	79	212	3081	157	4580.6
pandit_like_148840	79	212	3081	157	4580.6
pandit_like_168845	79	212	3081	157	4580.6
pandit_like_172739	79	212	3081	157	4580.6
pandit_like_174658	79	212	3081	157	4580.6
pandit_like_176736	79	212	3081	157	4580.6
pandit_like_181604	79	212	3081	157	4580.6
pandit_like_182329	79	212	3081	157	4580.6
pandit_like_185137	79	212	3081	157	4580.6
pandit_like_188600	79	212	3081	157	4580.6
pandit_like_197469	79	212	3081	157	4580.6
pandit_like_005430	65	342	2080	129	4557.8
pandit_like_007100	65	342	2080	129	4557.8
pandit_like_016955	65	342	2080	129	4557.8
pandit_like_022616	65	342	2080	129	4557.8
pandit_like_023573	65	342	2080	129	4557.8
pandit_like_028408	65	342	2080	129	4557.8
pandit_like_039096	65	342	2080	129	4557.8
pandit_like_044224	65	342	2080	129	4557.8
pandit_like_056180	65	342	2080	129	4557.8
pandit_like_057737	65	342	2080	129	4557.8
pandit_like_061800	65	342	2080	129	4557.8
pandit_like_070772	65	342	2080	129	4557.8
pandit_like_080658	65	342	2080	129	4557.8
pandit_like_091784	65	342	2080	129	4557.8
pandit_like_096830	65	342	2080	129	4557.8
pandit_like_102803	65	342	2080	129	4557.8
pandit_like_105889	65	342	2080	129	4557.8
pandit_like_108309	65	342	2080	129	4557.8
pandit_like_114529	65	342	2080	129	4557.8
pandit_like_116454	65	342	2080	129	4557.8
pandit_like_117465	65	342	2080	129	4557.8
pandit_like_117762	65	342	2080	129	4557.8
pandit_like_118528	65	342	2080	129	4557.8
pandit_like_122329	65	342	2080	129	4557.8
pandit_like_125203	65	342	2080	129	4557.8
pandit_like_125712	65	342	2080	129	4557.8
pandit_like_133272	65	342	2080	129	4557.8
pandit_like_135210	65	342	2080	129	4557.8
pandit_like_136750	65	342	2080	129	4557.8
pandit_like_137769	65	342	2080	129	4557.8
pandit_like_145091	65	342	2080	129	4557.8
pandit_like_148279	65	342	2080	129	4557.8
pandit_like_151114	65	342	2080	129	4557.8
pandit_like_162503	65	342	2080	129	4557.8
pandit_like_163215	65	342	2080	129	4557.8
pandit_like_168297	65	342	2080	129	4557.8
pandit_like_175023	65	342	2080	129	4557.8
pandit_like_176746	65	342	2080	129	4557.8
pandit_like_183690	65	342	2080	129	4557.8
pandit_like_183898	65	342	2080	129	4557.8
pandit_like_184647	65	342	2080	129	4557.8
pandit_like_192390	65	342	2080	129	4557.8
pandit_like_192862	65	342	2080	129	4557.8
pandit_like_196949	65	342	2080	129	4557.8
pandit_like_000845	93	102	4278	185	4517.4
pandit_like_002256	93	102	4278	185	4517.4
pandit_like_016166	93	102	4278	185	4517.4
pandit_like_024567	93	102	4278	185	4517.4
pandit_like_024600	93	102	4278	185	4517.4
pandit_like_024908	93	102	4278	185	4517.4
pandit_like_026898	93	102	4278	185	4517.4
pandit_like_031569	93	102	4278	185	4517.4
pandit_like_034829	93	102	4278	185	4517.4
pandit_like_036646	93	102	4278	185	4517.4
pandit_like_041528	93	102	4278	185	4517.4
pandit_like_049448	93	102	4278	185	4517.4
pandit_like_057431	93	102	4278	185	4517.4
pandit_like_057766	93	102	4278	185	4517.4
pandit_like_060433	93	102	4278	185	4517.4
pandit_like_064440	93	102	4278	185	4517.4
pandit_like_067203	93	102	4278	185	4517.4
pandit_like_075249	93	102	4278	185	4517.4
pandit_like_079461	93	102	4278	185	4517.4
pandit_like_080028	93	102	4278	185	4517.4
pandit_like_081490	93	102	4278	185	4517.4
pandit_like_081510	93	102	4278	185	4517.4
pandit_like_081918	93	102	4278	185	4517.4
pandit_like_093048	93	102	4278	185	4517.4
pandit_like_093453	93	102	4278	185	4517.4
pandit_like_095050	93	102	4278	185	4517.4
pandit_like_098376	93	102	4278	185	4517.4
pandit_like_108431	93	102	4278	185	4517.4
pandit_like_111724	93	102	4278	185	4517.4
pandit_like_118900	93	102	4278	185	4517.4
pandit_like_123364	93	102	4278	185	4517.4
pandit_like_124605	93	102	4278	185	4517.4
pandit_like_125009	93	102	4278	185	4517.4
pandit_like_127941	93	102	4278	185	4517.4
pandit_like_128536	93	102	4278	185	4517.4
pandit_like_133629	93	102	4278	185	4517.4
pandit_like_133888	93	102	4278	185	4517.4
pandit_like_138470	93	102	4278	185	4517.4
pandit_like_140428	93	102	4278	185	4517.4
pandit_like_142914	93	102	4278	185	4517.4
pandit_like_148402	93	102	4278	185	4517.4
pandit_like_158771	93	102	4278	185	4517.4
pandit_like_163414	93	102	4278	185	4517.4
pandit_like_187818	93	102	4278	185	4517.4
pandit_like_191762	93	102	4278	185	4517.4
pandit_like_191939	93	102	4278	185	4517.4
pandit_like_192228	93	102	4278	185	4517.4
pandit_like_195349	93	102	4278	185	4517.4
pandit_like_000170	54	473	1431	107	4510.8
pandit_like_005732	54	473	1431	107	4510.8
pandit_like_008012	54	473	1431	107	4510.8
pandit_like_009993	54	473	1431	107	4510.8
pandit_like_016229	54	473	1431	107	4510.8
pandit_like_018749	54	473	1431	107	4510.8
pandit_like_020068	54	473	1431	107	4510.8
pandit_like_026294	54	473	1431	107	4510.8
pandit_like_029155	54	473	1431	107	4510.8
pandit_like_034683	54	473	1431	107	4510.8
pandit_like_038095	54	473	1431	107	4510.8
pandit_like_040101	54	473	1431	107	4510.8
pandit_like_049271	54	473	1431	107	4510.8
pandit_like_056308	54	473	1431	107	4510.8
pandit_like_060665	54	473	1431	107	4510.8
pandit_like_070304	54	473	1431	107	4510.8
pandit_like_073452	54	473	1431	107	4510.8
pandit_like_076767	54	473	1431	107	4510.8
pandit_like_079093	54	473	1431	107	4510.8
pandit_like_084004	54	473	1431	107	4510.8
pandit_like_086112	54	473	1431	107	4510.8
pandit_like_086555	54	473	1431	107	4510.8
pandit_like_089373	54	473	1431	107	4510.8
pandit_like_090062	54	473	1431	107	4510.8
pandit_like_094566	54	473	1431	107	4510.8
pandit_like_098338	54	473	1431	107	4510.8
pandit_like_099053	54	473	1431	107	4510.8
pandit_like_099735	54	473	1431	107	4510.8
pandit_like_103382	54	473	1431	107	4510.8
pandit_like_107738	54	473	1431	107	4510.8
pandit_like_111760	54	473	1431	107	4510.8
pandit_like_112126	54	473	1431	107	4510.8
pandit_like_113678	54	473	1431	107	4510.8
pandit_like_135682	54	473	1431	107	4510.8
pandit_like_137773	54	473	1431	107	4510.8
pandit_like_138524	54	473	1431	107	4510.8
pandit_like_141294	54	473	1431	107	4510.8
pandit_like_141654	54	473	1431	107	4510.8
pandit_like_141683	54	473	1431	107	4510.8
pandit_like_165478	54	473	1431	107	4510.8
pandit_like_167516	54	473	1431	107	4510.8
pandit_like_172108	54	473	1431	107	4510.8
pandit_like_173612	54	473	1431	107	4510.8
pandit_like_176728	54	473	1431	107	4510.8
pandit_like_186102	54	473	1431	107	4510.8
pandit_like_190821	54	473	1431	107	4510.8
pandit_like_196917	54	473	1431	107	4510.8
pandit_like_197382	54	473	1431	107	4510.8
pandit_like_199832	54	473	1431	107	4510.8
pandit_like_000519	75	239	2775	149	4500.5
pandit_like_011082	75	239	2775	149	4500.5
pandit_like_012851	75	239	2775	149	4500.5
pandit_like_020638	75	239	2775	149	4500.5
pandit_like_024786	75	239	2775	149	4500.5
pandit_like_024886	75	239	2775	149	4500.5
pandit_like_027912	75	239	2775	149	4500.5
pandit_like_031163	75	239	2775	149	4500.5
pandit_like_031778	75	239	2775	149	4500.5
pandit_like_032685	75	239	2775	149	4500.5
pandit_like_036884	75	239	2775	149	4500.5
pandit_like_040958	75	239	2775	149	4500.5
pandit_like_041454	75	239	2775	149	4500.5
pandit_like_041887	75	239	2775	149	4500.5
pandit_like_042443	75	239	2775	149	4500.5
pandit_like_044562	75	239	2775	149	4500.5
pandit_like_045184	75	239	2775	149	4500.5
pandit_like_056433	75	239	2775	149	4500.5
pandit_like_070577	75	239	2775	149	4500.5
pandit_like_070852	75	239	2775	149	4500.5
pandit_like_075598	75	239	2775	149	4500.5
pandit_like_080445	75	239	2775	149	4500.5
pandit_like_083494	75	239	2775	149	4500.5
pandit_like_096460	75	239	2775	149	4500.5
pandit_like_101130	75	239	2775	149	4500.5
pandit_like_101393	75	239	2775	149	4500.5
pandit_like_101448	75	239	2775	149	4500.5
pandit_like_102766	75	239	2775	149	4500.5
pandit_like_106136	75	239	2775	149	4500.5
pandit_like_123457	75	239	2775	149	4500.5
pandit_like_129718	75	239	2775	149	4500.5
pandit_like_134887	75	239	2775	149	4500.5
pandit_like_140655	75	239	2775	149	4500.5
pandit_like_144362	75	239	2775	149	4500.5
pandit_like_152219	75	239	2775	149	4500.5
pandit_like_155252	75	239	2775	149	4500.5
pandit_like_158664	75	239	2775	149	4500.5
pandit_like_160174	75	239	2775	149	4500.5
pandit_like_163958	75	239	2775	149	4500.5
pandit_like_167640	75	239	2775	149	4500.5
pandit_like_168195	75	239	2775	149	4500.5
pandit_like_170384	75	239	2775	149	4500.5
pandit_like_173212	75	239	2775	149	4500.5
pandit_like_174524	75	239	2775	149	4500.5
pandit_like_176300	75	239	2775	149	4500.5
pandit_like_180790	75	239	2775	149	4500.5
pandit_like_180950	75	239	2775	149	4500.5
pandit_like_188901	75	239	2775	149	4500.5
pandit_like_190217	75	239	2775	149	4500.5
pandit_like_001820	79	204	3081	157	4488.2
pandit_like_006446	79	204	3081	157	4488.2
pandit_like_007023	79	204	3081	157	4488.2
pandit_like_007193	79	204	3081	157	4488.2
pandit_like_011340	79	204	3081	157	4488.2
pandit_like_022107	79	204	3081	157	4488.2
pandit_like_023212	79	204	3081	157	4488.2
pandit_like_029180	79	204	3081	157	4488.2
pandit_like_035123	79	204	3081	157	4488.2
pandit_like_040976	79	204	3081	157	4488.2
pandit_like_046653	79	204	3081	157	4488.2
pandit_like_047753	79	204	3081	157	4488.2
pandit_like_050217	79	204	3081	157	4488.2
pandit_like_058373	79	204	3081	157	4488.2
pandit_like_058996	79	204	3081	157	4488.2
pandit_like_059842	79	204	3081	157	4488.2
pandit_like_060978	79	204	3081	157	4488.2
pandit_like_061792	79	204	3081	157	4488.2
pandit_like_074146	79	204	3081	157	4488.2
pandit_like_074819	79	204	3081	157	4488.2
pandit_like_082835	79	204	3081	157	4488.2
pandit_like_084744	79	204	3081	157	4488.2
pandit_like_094679	79	204	3081	157	4488.2
pandit_like_101416	79	204	3081	157	4488.2
pandit_like_102977	79	204	3081	157	4488.2
pandit_like_103512	79	204	3081	157	4488.2
pandit_like_104570	79	204	3081	157	4488.2
pandit_like_105930	79	204	3081	157	4488.2
pandit_like_112618	79	204	3081	157	4488.2
pandit_like_115330	79	204	3081	157	4488.2
pandit_like_116438	79	204	3081	157	4488.2
pandit_like_117572	79	204	3081	157	4488.2
pandit_like_120126	79	204	3081	157	4488.2
pandit_like_121490	79	204	3081	157	4488.2
pandit_like_122615	79	204	3081	157	4488.2
pandit_like_123199	79	204	3081	157	4488.2
pandit_like_125612	79	204	3081	157	4488.2
pandit_like_126806	79	204	3081	157	4488.2
pandit_like_129498	79	204	3081	157	4488.2
pandit_like_133046	79	204	3081	157	4488.2
pandit_like_143230	79	204	3081	157	4488.2
pandit_like_144578	79	204	3081	157	4488.2
pandit_like_150293	79	204	3081	157	4488.2
pandit_like_152363	79	204	3081	157	4488.2
pandit_like_156709	79	204	3081	157	4488.2
pandit_like_160041	79	204	3081	157	4488.2
pandit_like_160249	79	204	3081	157	4488.2
pandit_like_163387	79	204	3081	157	4488.2
pandit_like_169355	79	204	3081	157	4488.2
pandit_like_180130	79	204	3081	157	4488.2
pandit_like_186594	79	204	3081	157	4488.2
pandit_like_196710	79	204	3081	157	4488.2
pandit_like_000223	65	333	2080	129	4475.4
pandit_like_001411	65	333	2080	129	4475.4
pandit_like_008142	65	333	2080	129	4475.4
pandit_like_011160	65	333	2080	129	4475.4
pandit_like_018747	65	333	2080	129	4475.4
pandit_like_028350	65	333	2080	129	4475.4
pandit_like_029627	65	333	2080	129	4475.4
pandit_like_032390	65	333	2080	129	4475.4
pandit_like_039447	65	333	2080	129	4475.4
pandit_like_041687	65	333	2080	129	4475.4
pandit_like_046818	65	333	2080	129	4475.4
pandit_like_049724	65	333	2080	129	4475.4
pandit_like_054506	65	333	2080	129	4475.4
pandit_like_057572	65	333	2080	129	4475.4
pandit_like_061393	65	333	2080	129	4475.4
pandit_like_068318	65	333	2080	129	4475.4
pandit_like_070222	65	333	2080	129	4475.4
pandit_like_075824	65	333	2080	129	4475.4
pandit_like_080669	65	333	2080	129	4475.4
pandit_like_083357	65	333	2080	129	4475.4
pandit_like_093683	65	333	2080	129	4475.4
pandit_like_095421	65	333	2080	129	4475.4
pandit_like_097871	65	333	2080	129	4475.4
pandit_like_100725	65	333	2080	129	4475.4
pandit_like_106643	65	333	2080	129	4475.4
pandit_like_108720	65	333	2080	129	4475.4
pandit_like_118016	65	333	2080	129	4475.4
pandit_like_131141	65	333	2080	129	4475.4
pandit_like_136947	65	333	2080	129	4475.4
pandit_like_142580	65	333	2080	129	4475.4
pandit_like_143175	65	333	2080	129	4475.4
pandit_like_145120	65	333	2080	129	4475.4
pandit_like_157646	65	333	2080	129	4475.4
pandit_like_164743	65	333	2080	129	4475.4
pandit_like_168911	65	333	2080	129	4475.4
pandit_like_181185	65	333	2080	129	4475.4
pandit_like_182601	65	333	2080	129	4475.4
pandit_like_185924	65	333	2080	129	4475.4
pandit_like_198924	65	333	2080	129	4475.4
pandit_like_198989	65	333	2080	129	4475.4
pandit_like_199682	65	333	2080	129	4475.4
pandit_like_001309	77	219	2926	153	4469.7
pandit_like_002169	77	219	2926	153	4469.7
pandit_like_005934	77	219	2926	153	4469.7
pandit_like_007442	77	219	2926	153	4469.7
pandit_like_009677	77	219	2926	153	4469.7
pandit_like_012216	77	219	2926	153	4469.7
pandit_like_013366	77	219	2926	153	4469.7
pandit_like_015582	77	219	2926	153	4469.7
pandit_like_016721	77	219	2926	153	4469.7
pandit_like_025175	77	219	2926	153	4469.7
pandit_like_031214	77	219	2926	153	4469.7
pandit_like_044119	77	219	2926	153	4469.7
pandit_like_048261	77	219	2926	153	4469.7
pandit_like_052121	77	219	2926	153	4469.7
pandit_like_053204	77	219	2926	153	4469.7
pandit_like_054926	77	219	2926	153	4469.7
pandit_like_059986	77	219	2926	153	4469.7
pandit_like_061301	77	219	2926	153	4469.7
pandit_like_061352	77	219	2926	153	4469.7
pandit_like_066823	77	219	2926	153	4469.7
pandit_like_070165	77	219	2926	153	4469.7
pandit_like_075369	77	219	2926	153	4469.7
pandit_like_078571	77	219	2926	153	4469.7
pandit_like_081235	77	219	2926	153	4469.7
pandit_like_088534	77	219	2926	153	4469.7
pandit_like_089856	77	219	2926	153	4469.7
pandit_like_091324	77	219	2926	153	4469.7
pandit_like_096288	77	219	2926	153	4469.7
pandit_like_101371	77	219	2926	153	4469.7
pandit_like_105621	77	219	2926	153	4469.7
pandit_like_106995	77	219	2926	153	4469.7
pandit_like_108577	77	219	2926	153	4469.7
pandit_like_112233	77	219	2926	153	4469.7
pandit_like_117648	77	219	2926	153	4469.7
pandit_like_118440	77	219	2926	153	4469.7
pandit_like_122100	77	219	2926	153	4469.7
pandit_like_134973	77	219	2926	153	4469.7
pandit_like_135317	77	219	2926	153	4469.7
pandit_like_138355	77	219	2926	153	4469.7
pandit_like_147866	77	219	2926	153	4469.7
pandit_like_148082	77	219	2926	153	4469.7
pandit_like_161889	77	219	2926	153	4469.7
pandit_like_164876	77	219	2926	153	4469.7
pandit_like_165520	77	219	2926	153	4469.7
pandit_like_169004	77	219	2926	153	4469.7
pandit_like_170489	77	219	2926	153	4469.7
pandit_like_175353	77	219	2926	153	4469.7
pandit_like_175974	77	219	2926	153	4469.7
pandit_like_182986	77	219	2926	153	4469.7
pandit_like_190508	77	219	2926	153	4469.7
pandit_like_001101	84	161	3486	167	4444.1
pandit_like_001286	84	161	3486	167	4444.1
pandit_like_004111	84	161	3486	167	4444.1
pandit_like_010695	84	161	3486	167	4444.1
pandit_like_014677	84	161	3486	167	4444.1
pandit_like_021465	84	161	3486	167	4444.1
pandit_like_022005	84	161	3486	167	4444.1
pandit_like_022891	84	161	3486	167	4444.1
pandit_like_036224	84	161	3486	167	4444.1
pandit_like_038833	84	161	3486	167	4444.1
pandit_like_044631	84	161	3486	167	4444.1
pandit_like_046542	84	161	3486	167	4444.1
pandit_like_053200	84	161	3486	167	4444.1
pandit_like_059446	84	161	3486	167	4444.1
pandit_like_061290	84	161	3486	167	4444.1
pandit_like_063529	84	161	3486	167	4444.1
pandit_like_071600	84	161	3486	167	4444.1
pandit_like_083364	84	161	3486	167	4444.1
pandit_like_083800	84	161	3486	167	4444.1
pandit_like_089901	84	161	3486	167	4444.1
pandit_like_091175	84	161	3486	167	4444.1
pandit_like_097674	84	161	3486	167	4444.1
pandit_like_100719	84	161	3486	167	4444.1
pandit_like_101083	84	161	3486	167	4444.1
pandit_like_101521	84	161	3486	167	4444.1
pandit_like_108901	84	161	3486	167	4444.1
pandit_like_112643	84	161	3486	167	4444.1
pandit_like_122244	84	161	3486	167	4444.1
pandit_like_125277	84	161	3486	167	4444.1
pandit_like_126131	84	161	3486	167	4444.1
pandit_like_126714	84	161	3486	167	4444.1
pandit_like_128686	84	161	3486	167	4444.1
pandit_like_132493	84	161	3486	167	4444.1
pandit_like_137643	84	161	3486	167	4444.1
pandit_like_138241	84	161	3486	167	4444.1
pandit_like_139740	84	161	3486	167	4444.1
pandit_like_146198	84	161	3486	167	4444.1
pandit_like_146412	84	161	3486	167	4444.1
pandit_like_165828	84	161	3486	167	4444.1
pandit_like_167292	84	161	3486	167	4444.1
pandit_like_168631	84	161	3486	167	4444.1
pandit_like_172832	84	161	3486	167	4444.1
pandit_like_173684	84	161	3486	167	4444.1
pandit_like_182364	84	161	3486	167	4444.1
pandit_like_182903	84	161	3486	167	4444.1
pandit_like_184406	84	161	3486	167	4444.1
pandit_like_188688	84	161	3486	167	4444.1
pandit_like_189408	84	161	3486	167	4444.1
pandit_like_190328	84	161	3486	167	4444.1
pandit_like_199009	84	161	3486	167	4444.1
pandit_like_001763	74	240	2701	147	4416.6
pandit_like_019430	74	240	2701	147	4416.6
pandit_like_023904	74	240	2701	147	4416.6
pandit_like_037842	74	240	2701	147	4416.6
pandit_like_038099	74	240	2701	147	4416.6
pandit_like_045259	74	240	2701	147	4416.6
pandit_like_047667	74	240	2701	147	4416.6
pandit_like_048471	74	240	2701	147	4416.6
pandit_like_048739	74	240	2701	147	4416.6
pandit_like_054416	74	240	2701	147	4416.6
pandit_like_054499	74	240	2701	147	4416.6
pandit_like_054588	74	240	2701	147	4416.6
pandit_like_055748	74	240	2701	147	4416.6
pandit_like_055967	74	240	2701	147	4416.6
pandit_like_061134	74	240	2701	147	4416.6
pandit_like_065474	74	240	2701	147	4416.6
pandit_like_067363	74	240	2701	147	4416.6
pandit_like_080978	74	240	2701	147	4416.6
pandit_like_085361	74	240	2701	147	4416.6
pandit_like_090593	74	240	2701	147	4416.6
pandit_like_091914	74	240	2701	147	4416.6
pandit_like_095429	74	240	2701	147	4416.6
pandit_like_096515	74	240	2701	147	4416.6
pandit_like_103542	74	240	2701	147	4416.6
pandit_like_107115	74	240	2701	147	4416.6
pandit_like_109568	74	240	2701	147	4416.6
pandit_like_109580	74	240	2701	147	4416.6
pandit_like_111566	74	240	2701	147	4416.6
pandit_like_111721	74	240	2701	147	4416.6
pandit_like_116659	74	240	2701	147	4416.6
pandit_like_120815	74	240	2701	147	4416.6
pandit_like_121429	74	240	2701	147	4416.6
pandit_like_133341	74	240	2701	147	4416.6
pandit_like_134135	74	240	2701	147	4416.6
pandit_like_135623	74	240	2701	147	4416.6
pandit_like_137466	74	240	2701	147	4416.6
pandit_like_138722	74	240	2701	147	4416.6
pandit_like_140471	74	240	2701	147	4416.6
pandit_like_143120	74	240	2701	147	4416.6
pandit_like_147099	74	240	2701	147	4416.6
pandit_like_157091	74	240	2701	147	4416.6
pandit_like_169528	74	240	2701	147	4416.6
pandit_like_173041	74	240	2701	147	4416.6
pandit_like_175313	74	240	2701	147	4416.6
pandit_like_176189	74	240	2701	147	4416.6
pandit_like_193296	74	240	2701	147	4416.6
pandit_like_198325	74	240	2701	147	4416.6
pandit_like_003196	77	213	2926	153	4402.6
pandit_like_009966	77	213	2926	153	4402.6
pandit_like_010784	77	213	2926	153	4402.6
pandit_like_014238	77	213	2926	153	4402.6
pandit_like_016336	77	213	2926	153	4402.6
pandit_like_016410	77	213	2926	153	4402.6
pandit_like_017380	77	213	2926	153	4402.6
pandit_like_022098	77	213	2926	153	4402.6
pandit_like_024458	77	213	2926	153	4402.6
pandit_like_028593	77	213	2926	153	4402.6
pandit_like_028858	77	213	2926	153	4402.6
pandit_like_029610	77	213	2926	153	4402.6
pandit_like_036275	77	213	2926	153	4402.6
pandit_like_040546	77	213	2926	153	4402.6
pandit_like_050470	77	213	2926	153	4402.6
pandit_like_055751	77	213	2926	153	4402.6
pandit_like_060051	77	213	2926	153	4402.6
pandit_like_063521	77	213	2926	153	4402.6
pandit_like_067431	77	213	2926	153	4402.6
pandit_like_072832	77	213	2926	153	4402.6
pandit_like_080360	77	213	2926	153	4402.6
pandit_like_087956	77	213	2926	153	4402.6
pandit_like_088210	77	213	2926	153	4402.6
pandit_like_088566	77	213	2926	153	4402.6
pandit_like_092665	77	213	2926	153	4402.6
pandit_like_097103	77	213	2926	153	4402.6
pandit_like_108522	77	213	2926	153	4402.6
pandit_like_108902	77	213	2926	153	4402.6
pandit_like_115975	77	213	2926	153	4402.6
pandit_like_118956	77	213	2926	153	4402.6
pandit_like_127847	77	213	2926	153	4402.6
pandit_like_132868	77	213	2926	153	4402.6
pandit_like_150177	77	213	2926	153	4402.6
pandit_like_150449	77	213	2926	153	4402.6
pandit_like_154815	77	213	2926	153	4402.6
pandit_like_155311	77	213	2926	153	4402.6
pandit_like_159129	77	213	2926	153	4402.6
pandit_like_161101	77	213	2926	153	4402.6
pandit_like_161240	77	213	2926	153	4402.6
pandit_like_163765	77	213	2926	153	4402.6
pandit_like_164021	77	213	2926	153	4402.6
pandit_like_164451	77	213	2926	153	4402.6
pandit_like_166633	77	213	2926	153	4402.6
pandit_like_171908	77	213	2926	153	4402.6
pandit_like_174936	77	213	2926	153	4402.6
pandit_like_181588	77	213	2926	153	4402.6
pandit_like_182966	77	213	2926	153	4402.6
pandit_like_187366	77	213	2926	153	4402.6
pandit_like_190263	77	213	2926	153	4402.6
pandit_like_192418	77	213	2926	153	4402.6
pandit_like_192561	77	213	2926	153	4402.6
pandit_like_003096	51	501	1275	101	4391.8
pandit_like_008161	51	501	1275	101	4391.8
pandit_like_010850	51	501	1275	101	4391.8
pandit_like_012208	51	501	1275	101	4391.8
pandit_like_013985	51	501	1275	101	4391.8
pandit_like_017426	51	501	1275	101	4391.8
pandit_like_017850	51	501	1275	101	4391.8
pandit_like_018452	51	501	1275	101	4391.8
pandit_like_021353	51	501	1275	101	4391.8
pandit_like_026201	51	501	1275	101	4391.8
pandit_like_032853	51	501	1275	101	4391.8
pandit_like_035194	51	501	1275	101	4391.8
pandit_like_035479	51	501	1275	101	4391.8
pandit_like_050144	51	501	1275	101	4391.8
pandit_like_056541	51	501	1275	101	4391.8
pandit_like_059903	51	501	1275	101	4391.8
pandit_like_064394	51	501	1275	101	4391.8
pandit_like_065303	51	501	1275	101	4391.8
pandit_like_070322	51	501	1275	101	4391.8
pandit_like_073881	51	501	1275	101	4391.8
pandit_like_077204	51	501	1275	101	4391.8
pandit_like_077944	51	501	1275	101	4391.8
pandit_like_085215	51	501	1275	101	4391.8
pandit_like_103361	51	501	1275	101	4391.8
pandit_like_108153	51	501	1275	101	4391.8
pandit_like_109918	51	501	1275	101	4391.8
pandit_like_117430	51	501	1275	101	4391.8
pandit_like_123982	51	501	1275	101	4391.8
pandit_like_126849	51	501	1275	101	4391.8
pandit_like_128096	51	501	1275	101	4391.8
pandit_like_130803	51	501	1275	101	4391.8
pandit_like_137427	51	501	1275	101	4391.8
pandit_like_140540	51	501	1275	101	4391.8
pandit_like_153706	51	501	1275	101	4391.8
pandit_like_159903	51	501	1275	101	4391.8
pandit_like_166402	51	501	1275	101	4391.8
pandit_like_170746	51	501	1275	101	4391.8
pandit_like_173196	51	501	1275	101	4391.8
pandit_like_177801	51	501	1275	101	4391.8
pandit_like_177979	51	501	1275	101	4391.8
pandit_like_178978	51	501	1275	101	4391.8
pandit_like_182659	51	501	1275	101	4391.8
pandit_like_187107	51	501	1275	101	4391.8
pandit_like_193603	51	501	1275	101	4391.8
pandit_like_198203	51	501	1275	101	4391.8
pandit_like_198867	51	501	1275	101	4391.8
pandit_like_001288	46	581	1035	91	4366.6
pandit_like_011306	46	581	1035	91	4366.6
pandit_like_014610	46	581	1035	91	4366.6
pandit_like_016880	46	581	1035	91	4366.6
pandit_like_021339	46	581	1035	91	4366.6
pandit_like_028631	46	581	1035	91	4366.6
pandit_like_031860	46	581	1035	91	4366.6
pandit_like_036452	46	581	1035	91	4366.6
pandit_like_036564	46	581	1035	91	4366.6
pandit_like_047224	46	581	1035	91	4366.6
pandit_like_054472	46	581	1035	91	4366.6
pandit_like_058279	46	581	1035	91	4366.6
pandit_like_067101	46	581	1035	91	4366.6
pandit_like_081632	46	581	1035	91	4366.6
pandit_like_081808	46	581	1035	91	4366.6
pandit_like_082336	46	581	1035	91	4366.6
pandit_like_083535	46	581	1035	91	4366.6
pandit_like_089966	46	581	1035	91	4366.6
pandit_like_093846	46	581	1035	91	4366.6
pandit_like_101258	46	581	1035	91	4366.6
